split,piece_id,md5,piece_sha256,family_id,bars,track_count,relation_stratum
clean_validation,clean_validation:aac2e73058621586390e7c29d58cc3396e542379dfceba7e2f922ca34e145372,65a6fd98a72f05a621a5351f9de20c31,a466622377475057d10f696da2dbe11f9dccd85e3fd9deda37dd8cf6a207dc57,aac2e73058621586390e7c29d58cc3396e542379dfceba7e2f922ca34e145372,86,5,
clean_validation,clean_validation:f7a88025fddf862ee2c5a666f6209c78543d3ab6c1abdf7a21c122910ce816ad,825f764924ef8301eb58f23f16b12d8c,8fcf26c668714882fc6a69770741ac400d4a18969acfbaaef8a3311cb136de03,f7a88025fddf862ee2c5a666f6209c78543d3ab6c1abdf7a21c122910ce816ad,98,16,
clean_validation,clean_validation:015fe820142503fd20ae9e1a8c3d1ebb18add36eaa5da09c70b93ec9d157eeab,ade5c4131cf74097c7d1ab6c7b0843c5,1fa431a9d00e838433ffb5b1f37a157d7eadd2c2c8973e2cf89051d7ad1ed50d,015fe820142503fd20ae9e1a8c3d1ebb18add36eaa5da09c70b93ec9d157eeab,123,1,
clean_validation,clean_validation:25d4de0c0ca34559fad1517a42e2a032e0c3ad6654a9c303bca0f3c7d0a48b34,294cb9afa95900a1622e73fe9ccefd69,13e8090c027d20bc9d739edbe46886a4abc44b5f54f8aa60058330026edb3352,25d4de0c0ca34559fad1517a42e2a032e0c3ad6654a9c303bca0f3c7d0a48b34,159,9,
clean_validation,clean_validation:bdbc61965ba24a8b92764bfd8d48cf0d83f72b8931eb4b257772f028327d563c,e334de5bc95161a35f9e80ad689de5e0,0ee25cda7158f8dac8270af254a21d4a77f408f9cc0e370adcbed2cb2c061011,bdbc61965ba24a8b92764bfd8d48cf0d83f72b8931eb4b257772f028327d563c,109,2,
clean_validation,clean_validation:614e666fb929b69075cee40e0cc20fb92ee34717c8aff68afdc41b998e797e39,6bc697311d4f9047a7c261070495ecc9,75bded47aa12587ca5d3497c6dbec7112c817fdf58030c6ee00db2f00aa8c591,614e666fb929b69075cee40e0cc20fb92ee34717c8aff68afdc41b998e797e39,80,1,
clean_validation,clean_validation:b15bcf64b69194157f9db43c8d207da69e312584eadef7a559f8b4ffe1094d49,09f95fc7524f444c7b1149144cf1ff37,27ab86a35f1c907685880942cc8678fb6fa004d335f8685fdf909979a7afc05f,b15bcf64b69194157f9db43c8d207da69e312584eadef7a559f8b4ffe1094d49,132,24,
clean_validation,clean_validation:581d0317ab9c84799bcc507395c7cee6b0558c10e6585d538d1ce0b452ac9b53,f67c865fdc4438b8e7889b65ad8b9075,402ecddfbe5a6477ab24a11f9c50162342ddd0c9bc4f9b6afe496a9d8216962f,581d0317ab9c84799bcc507395c7cee6b0558c10e6585d538d1ce0b452ac9b53,87,10,
clean_validation,clean_validation:6252bdcb71589b8b0bf351b0b92ae4ea9d750dcc1b55a1e1d67cfb39e4fd627c,4cc491c7441b9f3f056aea1c318f497e,13bb36cdc268cd32f2d38170f466ca64702bd10b2fa49424f0c5065c6504162e,6252bdcb71589b8b0bf351b0b92ae4ea9d750dcc1b55a1e1d67cfb39e4fd627c,83,12,
clean_validation,clean_validation:bdb3b6efaf78afde3e5e6d92daeca2133962306d4c6a8bd00a1bf43a2903ef2d,1049a115d1748811a3996a6aeb16d30f,405ed7220453af661a072d412635a59eb522c7d05321e9f1c7e80bcf4c677bde,bdb3b6efaf78afde3e5e6d92daeca2133962306d4c6a8bd00a1bf43a2903ef2d,77,9,
clean_validation,clean_validation:79ba4ae9318dfed40a50ac66f7732d4c1a1b223448c6cc19abf8a6dd3463da95,7f995bfaeddc62b8a0c8e7206e9da475,420dbc8f669684e0cbd7a6f725c2f1c9b0ee077693c8f9816a61bbe45a061ebd,79ba4ae9318dfed40a50ac66f7732d4c1a1b223448c6cc19abf8a6dd3463da95,60,10,
clean_validation,clean_validation:512aee2871381178023ff8b66ccadaf91fc046e490e8b7340efab9b64cf6b18d,846d52abced4fdc731558af4092c85bb,2f93e3b590a3c610956f114047d17629f4d8c0d67e4340b800b27e873509e01b,512aee2871381178023ff8b66ccadaf91fc046e490e8b7340efab9b64cf6b18d,159,1,
clean_validation,clean_validation:276ab5e1e335df980d09d620925683934a64a5a9d6dff2489706dccf8f99c130,c8b3ef5eaa11636d5c1279509065168d,264d4b832827153dc14a12b0f74f86ff18da48617c757f054d2a03b8a0d27488,276ab5e1e335df980d09d620925683934a64a5a9d6dff2489706dccf8f99c130,21,3,
clean_validation,clean_validation:53561fc51335aa9c03c83259205b3609bc28938ef195260c1176156f9e8c4048,45e46580708409cc3213ca422a2427c5,04b227ce9cd86d2a14d21117e912786aacbe3a017585860214f753e161cd98e3,53561fc51335aa9c03c83259205b3609bc28938ef195260c1176156f9e8c4048,157,17,
clean_validation,clean_validation:d441215c934f5602104bebe17a82fdfc9d4cbff2b8f1faeba3625411c8741623,f608a4ada15efcee7dc6daeed0b80258,2f257fc7682258b83cfed5d11ead6be23e5333fe8b2004eb487b546d9c19d217,d441215c934f5602104bebe17a82fdfc9d4cbff2b8f1faeba3625411c8741623,129,1,
clean_validation,clean_validation:3933b469f3a09d79044a7952088ec3e62e4daf4fef6632678441740c74b0408a,d4a79991d6fcb031595296ebb7577f48,1ba225e3e3822cf69654dad0aa173ec974c7417e889c7c1d7e4a20ff0ae8daa2,3933b469f3a09d79044a7952088ec3e62e4daf4fef6632678441740c74b0408a,87,12,
clean_validation,clean_validation:1a646b31c0a1144e0958f4e3f11d040c8a2888820782c43abbc822547e11c3dd,892d1f9d69847b03b0e0a24e7c5bd333,1afb3a202d7191c85aaed01f167445589f50c8f938cb359482646870d8b73922,1a646b31c0a1144e0958f4e3f11d040c8a2888820782c43abbc822547e11c3dd,109,8,
clean_validation,clean_validation:55ee1fbb6739ca1513113aa080902792996a84a4e37d89efa3d8bf64a05b941d,edf0afcc6780168e47ccacf00011f99e,58e3b025b83d1f3a6c59635bb01d51f5244064df2ce14e20482ebdeef14c8267,55ee1fbb6739ca1513113aa080902792996a84a4e37d89efa3d8bf64a05b941d,133,15,
clean_validation,clean_validation:bd367a63a48d8b6619d895281cd547c9fc96ecee72dadc1e5a7b4176a8acc617,3376f73272a60ea6126dc6ec59e31ef6,1f5a7605035498ac619a53dc20ab056a4f14b28e1e549d9b94ce5e7788f5d085,bd367a63a48d8b6619d895281cd547c9fc96ecee72dadc1e5a7b4176a8acc617,73,18,
clean_validation,clean_validation:ac3fa6b722cf0131af430f66d01dd7eaad8354a7862056f813234b2d03b8d842,44dfc9903b18cb2055c3b1609ffc0f09,2ca581d43aef527353c167ff0efed269a10bde1b9018600e48502bca257c1928,ac3fa6b722cf0131af430f66d01dd7eaad8354a7862056f813234b2d03b8d842,136,3,
clean_validation,clean_validation:057100228faff9b430a0f0ec389f418f114f2b752b0f4484adfa74b1d5dca84a,b79b7c83ca7d316a28caaf0c900d82aa,0c867e5e64c28b347393a8bdf0de27a4c147fc7c7122a74f99fba161b758f3fd,057100228faff9b430a0f0ec389f418f114f2b752b0f4484adfa74b1d5dca84a,168,11,
clean_validation,clean_validation:14b68ac53d4aa79a8fb03725d1b06d17a76b5306feb4b22c9daf4444f9a30e89,8dc49046814ff4b76266ef8e609d186d,654f936607302e951d0884ae3cfa823755b81331986ac1bdebd5b6d3fbc52c57,14b68ac53d4aa79a8fb03725d1b06d17a76b5306feb4b22c9daf4444f9a30e89,108,1,
clean_validation,clean_validation:0fa6ab735cef572d25143a0705fed2637874df6bb635995827da87e0200c68df,e2ed9637c1225f9faa00b7312afe54d5,7f09bbaf915736a68b7ad6eb19e8f47222c5e96efc634e4bf5e4c40001a291bb,0fa6ab735cef572d25143a0705fed2637874df6bb635995827da87e0200c68df,125,1,
clean_validation,clean_validation:04d5e2988135bc5b8e7fac927de18cbfad0ec78ac794e70345927ff18f5eb106,6b849b0706725d07ed10b565206ebcc9,1c419f655d4362c0afcd7295e62ba1df4a33e35d64a3d677d4581df611e523ef,04d5e2988135bc5b8e7fac927de18cbfad0ec78ac794e70345927ff18f5eb106,106,1,
clean_validation,clean_validation:922813cf7bbaa6cbf43be14bcb36cf4bd8f87807018bbbf772bab6a07e45963f,ef6f05681edaf2371e6d7a7e317c9bd1,3d7fba5f25ba134ef9413114d524ad60801a42e5b46550cc810790cb97270767,922813cf7bbaa6cbf43be14bcb36cf4bd8f87807018bbbf772bab6a07e45963f,115,13,
clean_validation,clean_validation:4df08b1aecdf6e456626d50f255c6fad76443282a2c32294aa3bf561090c3b15,36281fb9ad568eb3ef415818d537b555,00e9ccde327ed71777ac2b3ac89c0b7a56ed7bcd2034aa3102b856f52aeb3a73,4df08b1aecdf6e456626d50f255c6fad76443282a2c32294aa3bf561090c3b15,93,12,
clean_validation,clean_validation:f714dc5f03825349c395dbbb0e8783cfbd4cc2b224a5ffb84fc36c6e09d00583,f74ba8cf7f6e1e2441b265e5692a1346,29d2b801f4c5123137fa050d38f325cff21dcddbc2dcafda72b56ee6192db26c,f714dc5f03825349c395dbbb0e8783cfbd4cc2b224a5ffb84fc36c6e09d00583,184,17,
clean_validation,clean_validation:c402766cc040a0c4b48dc8b621fddb6eaba998f2a2149ccc3b4aab6bd439998f,5b0873df089fd26429546fe5c26a3777,46764e94fe9b32ec8464dc93065ef122e79d974d406c0e29d48a490740c486b2,c402766cc040a0c4b48dc8b621fddb6eaba998f2a2149ccc3b4aab6bd439998f,35,1,
clean_validation,clean_validation:674ae989e2cccc08f921e787f41483e35d240d2113e097e2851634f163f90caa,442a584c8e6f390d13253c7af9dffbe0,15d55f708fd49bc4a52dda1ae39f41a9e5ecf21f214921bb24385058cf0fde0c,674ae989e2cccc08f921e787f41483e35d240d2113e097e2851634f163f90caa,105,26,
clean_validation,clean_validation:959741deef1e9be6b6ed37709f11febcfd975bb028001cda67b0ecfea5d4b27c,ce268a371bcfbc829167b683143b630b,010dd47913e92f8093680bf09371050b20fb5971bc6ef658336e91fd920d3549,959741deef1e9be6b6ed37709f11febcfd975bb028001cda67b0ecfea5d4b27c,89,8,
clean_validation,clean_validation:f5f4c63b5cd774210ca362e55f504fc7a2b5092121c064a31698378727b71c08,b0424b095e8b688e4c46ee10662e58f6,4430fbcbc358694eb566101df4020ba4800e8648d835088cc4997f7905178fe6,f5f4c63b5cd774210ca362e55f504fc7a2b5092121c064a31698378727b71c08,172,10,
clean_validation,clean_validation:b5eba964c31e310720a377f9fe6ae6fbd344413eaf31d82e2ec9c2eb2db421ab,24c463c18a88bee731cd993c44641e42,6c327de1f0de16cfde1455cc3e2102ae49c0df1492389a2ac9ab70ee928c0eb3,b5eba964c31e310720a377f9fe6ae6fbd344413eaf31d82e2ec9c2eb2db421ab,20,5,
clean_validation,clean_validation:3303125251d8b4f0ac2067ee6348e4ddeeda3b68d12e959757aeab1185b1f11f,3a4e05453854b1083334efb5ad406a6e,aa42264989e081abbd025d0648cb7079753bb4b6c7c4dac1f8e01e0569d3179f,3303125251d8b4f0ac2067ee6348e4ddeeda3b68d12e959757aeab1185b1f11f,132,16,
clean_validation,clean_validation:27e4f41342648ed14601e1c1ae783d403c524d77c7b18485a1ac0084c753920b,41521c540d391fe2c86615d10726ae7b,854df94ab8f58ff4dfd1e313d4d25db26f55d2dabce7c53b4a052609618b7519,27e4f41342648ed14601e1c1ae783d403c524d77c7b18485a1ac0084c753920b,182,15,
clean_validation,clean_validation:8b08823d88cae6094ef6982727be05e773aaa0f17ba2f370732fa665a35fc951,f2082ef34e996ca450174528fb951237,2950492ca45af4ffb796e82588f404f59e11a74d504cc01625b59c3ff275bb4a,8b08823d88cae6094ef6982727be05e773aaa0f17ba2f370732fa665a35fc951,64,24,
clean_validation,clean_validation:cf65ae59aa93190b438abc2e1c4a5a7fe480e25670463974a2721997ec146758,d08fec78395376a9fa6bf4b29582e784,1ab2da74f69b433602e4382336d5d81f7fb33af021f01e2e0636d7fd2960f993,cf65ae59aa93190b438abc2e1c4a5a7fe480e25670463974a2721997ec146758,90,1,
clean_validation,clean_validation:4f1cdfcd5caef3272a7e321b3e7463023b72450eac2511ac131d585349721c70,2e2dfd31c69fc90c792e76050f3cee92,77bd0643616122f92784eb1933c3905c8f9d1250197ce684e05fed096d8364d7,4f1cdfcd5caef3272a7e321b3e7463023b72450eac2511ac131d585349721c70,39,22,
clean_validation,clean_validation:88c145fec6ad4e7939a0f7193a852baf76586b1a1efedc57fd8d3a75070a07a5,92d4d7354ae3c03d6843ac1c23041033,3864f7e20a801b858bb527baa04d80ae3e5f62cee7792ec963456a82bb377c7b,88c145fec6ad4e7939a0f7193a852baf76586b1a1efedc57fd8d3a75070a07a5,87,1,
clean_validation,clean_validation:80986cd6c6ed6fa0cf09f3678eefe18cb6a3ee841095094b1e2089dd91d9cf35,683a3f7c3a8280ab0f5b052bea19f7ba,1e16395a4e135dacb39208fbc47a676fdbf05ab89069956d0ab322d6f8afd88e,80986cd6c6ed6fa0cf09f3678eefe18cb6a3ee841095094b1e2089dd91d9cf35,63,1,
clean_validation,clean_validation:d18e9a5457159f804fe22d39ff73bd136c13ec8200ce4d2920cadeb94736014d,d5e34c2ecd120e216c2688b247817995,6652d179f6847aa2f82ce46cff041b5d92556bb8e9c03bac49cb4495a85a64f1,d18e9a5457159f804fe22d39ff73bd136c13ec8200ce4d2920cadeb94736014d,60,8,
clean_validation,clean_validation:c96153524cd70acc9c68911a8ec9d95c6a34622525aa117b4b67fd73baddef0b,1ffda13bbe926af8834898e5e2621252,2a7482eaa5e66833e33a207f27731a5ab843566d42dc68b86f715f7c03308d89,c96153524cd70acc9c68911a8ec9d95c6a34622525aa117b4b67fd73baddef0b,146,19,
clean_validation,clean_validation:278d364efefb1ff5f4d13a4e8408a02f1fd5a75dcaeb70edf0346b8cb97e3fbb,193e7d547d1a7dce2f4f3e9e0d15f6d0,49917b2ee59d13d7d6d307325309309ca529fed88ddfd0ad8ca3228e7ae55b6e,278d364efefb1ff5f4d13a4e8408a02f1fd5a75dcaeb70edf0346b8cb97e3fbb,180,1,
clean_validation,clean_validation:fea11e78d988db5afdb76d0352dc42b21e5f97d05392c33ec2fe4e97043a3909,8ce89fbfe8f65d691ff0d4ba014f592f,6336739631f6b4237bcf69fc0bb87040f19c299a5e63e075ccf37fb5a2ef3193,fea11e78d988db5afdb76d0352dc42b21e5f97d05392c33ec2fe4e97043a3909,70,19,
clean_validation,clean_validation:57ef3535afa52d3c8a41237e5bb655f18217053606790a2cff30c5d110875efa,ab5e700071fb246d7a43dbb660825d6e,0ecd1cd901b10d9cddcfe317a609698de5c7288a11a55efbc9c4b6e6393df95f,57ef3535afa52d3c8a41237e5bb655f18217053606790a2cff30c5d110875efa,74,12,
clean_validation,clean_validation:76f6d7fafda6661aef4ac848c3cdc212401641308fe858a0d2b875a09bcd83d1,992a66430360e2c2dffd80d32a038596,2a9dfbf8a04dae1ee2973435df1a553a9b096d8589c88dc93406e75c1c6b1417,76f6d7fafda6661aef4ac848c3cdc212401641308fe858a0d2b875a09bcd83d1,168,13,
clean_validation,clean_validation:4ec300a7d22fb87cb453a8650ed394c46202cea175de9d8399193161e517eeed,231f35fa7ea429dd06709939d9e0c886,4a5d6208ee82e69894ec930bcc612ddf46070bdd6c13b116bd49bb616d98f0e5,4ec300a7d22fb87cb453a8650ed394c46202cea175de9d8399193161e517eeed,104,6,
clean_validation,clean_validation:7cd76d0ef312d9f9ecafb12847da6825f226f5f959394d6b0bf1463486cab34a,55d18b7e36b028a90c07ce80bc1ba5b1,09210cafec3a978b9cec91dd7a4f14ab07f3c5d2d5b5a22fe24d3b556ae70728,7cd76d0ef312d9f9ecafb12847da6825f226f5f959394d6b0bf1463486cab34a,61,10,
clean_validation,clean_validation:48f74f497a265f1091fda7f4f2e5995392a420b3afb8310ff4fcb76bbf19fa40,dac79ac7336b08a3e5d34b13f8d0547d,74c72ebfebe22d42962169db4a2ecc87b00ea5be4759dddf8fc20248cc6537b8,48f74f497a265f1091fda7f4f2e5995392a420b3afb8310ff4fcb76bbf19fa40,115,10,
clean_validation,clean_validation:bc5328d6b9445d685d348e267ff74da0166dd0950a854eee925c81014a5db0d9,670cccf696bdef1fc5fd7fb9bd989571,4272dbccb093249dd273a96cb0db2a63e6566584da9ea233855c0da2cda5a40c,bc5328d6b9445d685d348e267ff74da0166dd0950a854eee925c81014a5db0d9,129,17,
clean_validation,clean_validation:60c55d3f0c2f1b7e6fed00356abe415fde33119371004e1bdc7af9cc94858e53,dfc1578925848e732bf598399e32acaa,125a34eb3948d02da988a983174e8523eb73fe46029127b9d150a29e72c41741,60c55d3f0c2f1b7e6fed00356abe415fde33119371004e1bdc7af9cc94858e53,75,1,
clean_validation,clean_validation:dcf4aba8fe1734876110c927083387395f120d4f9908fa5a13a82baab91a1dfe,72475052ba0f00998353675b20fd0a88,49a6810fb01d9bd97755706f1aa68fff3b9a11ceae5e6c60aa9a6a7a89639433,dcf4aba8fe1734876110c927083387395f120d4f9908fa5a13a82baab91a1dfe,58,13,
clean_validation,clean_validation:f801ce0c0edc2654ead596b5c3c3bc6a2137d073c414e7e2cfe6c13cb95df86b,745304c23dadb92bbd58b5768fb21a62,4c9cb87867b774da72d8d13845e28c182b711fa70c12e5e30c7049d997f833e7,f801ce0c0edc2654ead596b5c3c3bc6a2137d073c414e7e2cfe6c13cb95df86b,179,1,
clean_validation,clean_validation:448763503aa8450047be8fec997643d38b3d0b56ad1988353fdb73d098552512,cb7596481c623d4a54c45ac2968d7c0a,6816d9ebd753dfd3efb110d4d607ba534a6d56299fb8ccca34a99b1e75f03f67,448763503aa8450047be8fec997643d38b3d0b56ad1988353fdb73d098552512,160,14,
clean_validation,clean_validation:06892e81d09e61c5c876f912c9bc0ab24611afe7a31cd5bcb5ef817c29567941,50072b99d9123ecdb2db006f40ac40cc,8acb6c0862ce8760f6d56d92865ed8ff69cd9228565d9d4985ec8b5fd8464a85,06892e81d09e61c5c876f912c9bc0ab24611afe7a31cd5bcb5ef817c29567941,132,18,
clean_validation,clean_validation:2fc9f54fdd83a26624e6e890a205f23d089c5b43e667d4a42c772db4e0dc9a96,51fdae7c7a706df4bdc2903e8eaf2e32,9c48b87f04b3b53c97086d219719719fd0aa0af551adb81a98fe0f73f42ca353,2fc9f54fdd83a26624e6e890a205f23d089c5b43e667d4a42c772db4e0dc9a96,100,10,
clean_validation,clean_validation:402fb5dd94d2429dc89aea571adf8fde80f19b0f4e495da92b32dfd42e9dbddc,11ba530dec01ad5082be2b98df025c18,0fb249dbdec4914d7c0e7a00ccfa7cdf2fd3ee0a1e65840ff79f1cf77e3cfd74,402fb5dd94d2429dc89aea571adf8fde80f19b0f4e495da92b32dfd42e9dbddc,125,1,
clean_validation,clean_validation:0e4e0eae6666ac8fca0d71bbe81c09872fd5b7308db95bfb2f4e75d2d37477cb,61fa8a55fb0e50bfcba93a5dce2d68b7,2c33f44abc395961d66847d8ed9e11237292a2cfadaff8033d73cb9c38be4f7e,0e4e0eae6666ac8fca0d71bbe81c09872fd5b7308db95bfb2f4e75d2d37477cb,133,14,
clean_validation,clean_validation:80ba9e151b1f7396709b2d3d8d61aa8fcfd6995379df1f606821e89590f77721,15f50ca556e08805c74abd6f1fba10f9,0d4228dc613b9cc9adcda20653577f8f71a1af9500e290a8227dc7475966d3f1,80ba9e151b1f7396709b2d3d8d61aa8fcfd6995379df1f606821e89590f77721,55,4,
clean_validation,clean_validation:e5b5822b36ee9d5d3973da7f7c05074060767625f3e2ce2568d7465c7884ceca,a549eeec740133fa4e0b4480217987cb,7e9b7ded963ae3efe6cc2aba63a26ee80a8df436f81ad833311f4adfc6fcc29e,e5b5822b36ee9d5d3973da7f7c05074060767625f3e2ce2568d7465c7884ceca,76,1,
clean_validation,clean_validation:6c32b042c33d8aa1aacb4244018f25e877181ce182d56e2f0d075912c1802f63,2024c337385a4e1b31646c45d1f4382a,224447d5889b998c28c601fb4b405604c05fdd4e9372aac0000fd30dc503754a,6c32b042c33d8aa1aacb4244018f25e877181ce182d56e2f0d075912c1802f63,89,1,
clean_validation,clean_validation:2249ba7c053d6fe29eed81ca040204be05eecbe243c68eb284842a8ecee14ace,b35f0e706ecb49cf44d846259fe81d96,7d136c71f4031119772f1e79f8e77dabb441f6f691dda9c184a3eddbd0530f2f,2249ba7c053d6fe29eed81ca040204be05eecbe243c68eb284842a8ecee14ace,99,1,
clean_validation,clean_validation:c0ab75d29786750287197451628d4462d6366619a0472f35a1c081b2aabaaec2,ccb32e233ed3eb932941a6a4f94941f5,1517715241a25ec93b5b12c2b943ac74e7b839a51fbd5501ec916a1d1774f412,c0ab75d29786750287197451628d4462d6366619a0472f35a1c081b2aabaaec2,116,1,
clean_validation,clean_validation:9d9e9118ede731d488aaeb2681ee9926946a8299f1f6cf71ed8b308dab68d638,da7d98c8f38311f2d8480aa13b3caa07,d8ebfdc6a9118e35b93fb2f952dc21e6eafd9ab397042c809f19e0da609c03b5,9d9e9118ede731d488aaeb2681ee9926946a8299f1f6cf71ed8b308dab68d638,69,10,
clean_validation,clean_validation:b27b533276ba06b8f037bcf3771e72ec680c090da5642c8297c2d241c562433a,41c2cf47f99c5d009a8a7fd69e4b85cf,488e2c1f490e78d82d198d95b5875b972bbb41b65b2d90c96d4e0afe62f91262,b27b533276ba06b8f037bcf3771e72ec680c090da5642c8297c2d241c562433a,76,5,
clean_validation,clean_validation:d6a0e2c26a0feb5615b24b2f616fdbbbd63ccecbe19c7c264a8ff2a282af4336,c8245d56e8307ec7740746066ac424a1,060a61373ef311cd535deada751c81b301f2b2a368bf1530c4413a431f78dc19,d6a0e2c26a0feb5615b24b2f616fdbbbd63ccecbe19c7c264a8ff2a282af4336,103,1,
clean_validation,clean_validation:8d872db25c8808fc7adb36f43d812f54b4921b7b2f7cce5672da524dbe784ee5,93217c69d9928d48068d39fc2e4b0982,3e5b8cdbdfada9056aef8cb08da4cfe2cb68db514af0a4b787f609a7b7e15ab9,8d872db25c8808fc7adb36f43d812f54b4921b7b2f7cce5672da524dbe784ee5,100,12,
clean_validation,clean_validation:771150442609a81f9ab972da044e33fec3a8a4361b7e323bcde557659c126dda,f88aae6c8ccfec3724747973d15ac53c,602dd324769cbe76454ce0c2cdb941d4ada022b8d680aeddfd8f4fad644d9f37,771150442609a81f9ab972da044e33fec3a8a4361b7e323bcde557659c126dda,166,11,
clean_validation,clean_validation:432444cb14cfb464778394abec1174e5f1f3bdf19ae78e2e9bcb259ed95a57ba,e1cdd20ffd693642a6e95fcbb681a42e,1701dfc90717d90a5867974db56c1c70c45048a17a689fa0732f1c97c2d4661a,432444cb14cfb464778394abec1174e5f1f3bdf19ae78e2e9bcb259ed95a57ba,102,3,
clean_validation,clean_validation:14f645a92aa9c821ac08f4279816f402bc66db204b5dde9d1403644f3cdcf308,5fd2a0a1ecc13a9022cf7714159f34a5,39e0f907977eac5b36e8de3d3212e49b675f26f85286455fd2dd5108adf642e7,14f645a92aa9c821ac08f4279816f402bc66db204b5dde9d1403644f3cdcf308,71,19,
clean_validation,clean_validation:b25c196886fc53d39659b3d494f4493dd47052c2490738eb24a4c306d92122d4,17115c5bb19b5f99df55a72181ab45cd,8b6d4f5923fd84208c255ba41cd729967e50a3d88784eb6eea40a77d5d78b0fe,b25c196886fc53d39659b3d494f4493dd47052c2490738eb24a4c306d92122d4,118,1,
clean_validation,clean_validation:b25135905af1f710d9776c29f48a0654d5195168cfc050ad8d1410c07b6928a4,d274171d529f463530f3b7c873e48b5a,0aa448eb1b3f790834c53fa46dfc0bdda6854804ea9e77afa51b42542bb72953,b25135905af1f710d9776c29f48a0654d5195168cfc050ad8d1410c07b6928a4,122,1,
clean_validation,clean_validation:e590775ba84958cb678deb8839134df2edef9f1ecc24cd1bbcc56c401acd7aff,9b054cbe954d4ed2ce106d2fe12ed530,006ebb8982141ba7202825645f554c7987b08c4a4dd60c3fe57a197ddde6ea3c,e590775ba84958cb678deb8839134df2edef9f1ecc24cd1bbcc56c401acd7aff,117,1,
clean_validation,clean_validation:e1e093c559993944d6a57693882d974f67bab1657f2ca3906acb7fd4b2ef267e,b52d8f3eedd5fde0c26e1ef56485b80f,597869b79b7ae3e284a4433ab57ad50a267da3852e0256f90accb34c7215788c,e1e093c559993944d6a57693882d974f67bab1657f2ca3906acb7fd4b2ef267e,96,1,
clean_validation,clean_validation:73e8e673e3eaaeab4f9d59a38fd6af4ee827fcc1aff2b63b404022133021112c,c45524ee0ca9ed40efd00d2690e31a74,223f51c239826f207a21180d7f7a09e6d8d952786c5906df9114d49a6d4aaba9,73e8e673e3eaaeab4f9d59a38fd6af4ee827fcc1aff2b63b404022133021112c,67,17,
clean_validation,clean_validation:5dbc253493e86bf8eae140c7d724d3950569cc562b3d6edefa0d85617919372c,b1cd0198eb327e5937c3d6623a7320e2,062f4165a2aa1e8bf07902ed1b4ed02710cfcba0bbe74dfaab7550ec12dda28d,5dbc253493e86bf8eae140c7d724d3950569cc562b3d6edefa0d85617919372c,111,13,
clean_validation,clean_validation:3184dff38804717d9068d4d8e82cf99c773e6749f9ecc089fce5ba7803e0acac,19ca784d7c7fa9845409c596f815999a,308de233b75d6e14ace3649f1e212f3200eb1b26e736c7214e482820928c0651,3184dff38804717d9068d4d8e82cf99c773e6749f9ecc089fce5ba7803e0acac,164,7,
clean_validation,clean_validation:ab4c253494ec9699b2216203425590b5896d1f89dc14b96df2c0cf4433ce573f,b95d1525ac87e33b1ed9dee14aaf936c,98e7ac0d067eb29a8abbe5ee60ad7d71ed05bf81d5ee233a711617153d0312fe,ab4c253494ec9699b2216203425590b5896d1f89dc14b96df2c0cf4433ce573f,88,1,
clean_validation,clean_validation:eb5f012e65fffdf479f9b7233d48a4413a714cf7ec3b0d285d4c8bb0ad9669dd,7d6610d36c4a20fdd34f851a3b034a0f,180a4b261efaa35ceb06fbaeffc18952b080f4dd1dc8107f40456e3d265c061e,eb5f012e65fffdf479f9b7233d48a4413a714cf7ec3b0d285d4c8bb0ad9669dd,116,10,
clean_validation,clean_validation:3a2c2ea294bc9109c4ad468cf7313a1b6fba6697031ba236f17d969bfbeeecf0,7416ad897499a00bcbcab7ae9750ae07,c1d3ac402a0856a5b631175a4acf553a98b69f937c848ac2b0577c92eaee91fd,3a2c2ea294bc9109c4ad468cf7313a1b6fba6697031ba236f17d969bfbeeecf0,97,11,
clean_validation,clean_validation:1042cbd70866f1935cdfddddc480e050ad069330d6071bd2a4e04393ca422bdb,4e1f23d2c87fefe239e31290e705c958,308bbe3a2ded753e0ef3cde12e1dee6b1d2351f38d6f08cff7a24661d57f321c,1042cbd70866f1935cdfddddc480e050ad069330d6071bd2a4e04393ca422bdb,70,1,
clean_validation,clean_validation:1c32459fc33bf49f5a8c876b8a0f91988163e58bd62a43432a6611ee944e1bee,856949f6da91a94e0b682ca31e6fd8f9,8545c1330d8a169f49eaa7b94e094b670ecc907f40a5c46cfb6a402df01c406d,1c32459fc33bf49f5a8c876b8a0f91988163e58bd62a43432a6611ee944e1bee,109,7,
clean_validation,clean_validation:4f5f3ed95e99c8dcf8f842ea28aa12c4a7ba58e7fd4987e1c8aa1b9e6af03c8b,cd66faaa71c6fcd155b892d3584d6d9d,00a4dd3c3794c0e7479c30337f71111042f3fc8f5d8679c94faa74dcedcd726b,4f5f3ed95e99c8dcf8f842ea28aa12c4a7ba58e7fd4987e1c8aa1b9e6af03c8b,106,17,
clean_validation,clean_validation:45f46cb0ce2203a12e9bc5b771d40d9663efce801e7d0ad36e482ef29031c296,38a21d60b80c11dd314d0673d7ae4031,2e9171badabfdefd41cd1453099bcefb490109a949d4df606d642bcaf1fd39ee,45f46cb0ce2203a12e9bc5b771d40d9663efce801e7d0ad36e482ef29031c296,146,2,
