seed,condition,cohort,nll,token_count,family_id,family_order
2,clean,control,0.7052280395568726,2505,family_e1fdfc5d8014a775,296
2,clean,control,0.6842823114715214,2041,family_15f4d27f85125588,87
2,clean,control,1.179721916588464,5874,family_8afe0a881f58daf3,50
2,clean,control,0.5308376076119202,5642,family_efea7bec2494faa6,94
2,clean,control,0.488174383344245,2259,family_5eb48950a52ed210,40
2,clean,control,1.235384365626141,3164,family_3c27a50068e49a53,461
2,clean,control,0.5080255165244594,1650,family_9f6868eefbbbed1e,106
2,clean,control,0.663497498256674,3276,family_6f452079ad53f9e3,52
2,clean,control,0.5191862304049524,7753,family_90b698ed239c72f3,342
2,clean,control,0.4642711020819116,7172,family_7a51865c49a891df,394
2,clean,control,0.4919494407789455,1378,family_c2ad44d60ca30de3,377
2,clean,control,0.7206299397863031,5152,family_7080c9dc9123eefa,380
2,clean,control,0.44994231382746486,1226,family_f1ec422e65e5e3a9,216
2,clean,control,0.9004176884134124,13728,family_b3a5b65ace87c66a,259
2,clean,control,0.6865175157398372,6160,family_ddc2b06f90b14767,440
2,clean,control,0.4512055410894239,2778,family_12c80f084ce84e4d,134
2,clean,control,0.5358655125242676,1052,family_11b4c8394b81742f,74
2,clean,control,0.846837315163774,5219,family_f4ef77025e9d585a,332
2,clean,control,0.8445955164334624,2484,family_dba84aa0b1e1bdf3,307
2,clean,clean_validation,1.0170873640365052,2157,family_9c8265b1eeaa3ea5,304
2,clean,clean_validation,0.7644753106567045,6507,family_6a1661bec1a85809,379
2,clean,clean_validation,0.6261003571105462,3067,family_62ccf7e9625e13cf,166
2,clean,clean_validation,0.710238195694861,20162,family_cd21aac5ba3653c4,321
2,clean,clean_validation,0.23525139762159067,1455,family_30e6b27558fb2cfa,308
2,clean,clean_validation,0.7146966674997741,2139,family_589dd5dee42e0ba5,47
2,clean,clean_validation,0.5540621406118336,11111,family_44b8f32f06eed8e1,261
2,clean,clean_validation,1.239130976684813,12902,family_6c0a1a049e992ced,301
2,clean,clean_validation,0.4410078139142808,1939,family_5e036e81da0eb73a,413
2,clean,clean_validation,0.6960523649353143,3955,family_656a111a8d37395f,372
2,clean,clean_validation,0.7588546706445088,2376,family_758bfda9a8447363,12
2,clean,clean_validation,0.6198051343674533,18218,family_da1dbdb1ef9b795a,454
2,clean,clean_validation,0.4873853825083069,12428,family_0e127a8896fec497,274
2,clean,clean_validation,0.5087095637844201,24324,family_c80507fcf9585b1a,63
2,clean,clean_validation,0.6178971428637074,17091,family_f40ceb541a7c4872,208
2,clean,clean_validation,0.7147752278944218,4938,family_8e6f7d5acf9b6927,450
2,clean,clean_validation,1.112732436037439,6350,family_a205b4830de0571b,35
2,clean,clean_validation,0.8242615364807303,7631,family_210dd87434e478ea,204
2,clean,clean_validation,0.6616283323343416,1737,family_6e5e431caa44724b,151
2,clean,clean_validation,1.1208182573318481,312,family_4ac111dfdda85e07,38
2,clean,clean_validation,0.4334292090848442,2989,family_2ff844206e33f622,15
2,clean,clean_validation,0.5315842215769504,9620,family_f24572f09d62eaf7,289
2,clean,clean_validation,0.6328693671102625,5697,family_4583de96403df727,330
2,clean,clean_validation,0.9088757315974663,6828,family_362a9e5c40bfd73b,129
2,clean,clean_validation,0.45194550016442536,4776,family_c7ff83fca90f3302,58
2,clean,clean_validation,0.39924287345690573,814,family_bb3044002b4e58d3,6
2,clean,clean_validation,0.7399269053327847,10581,family_9dbad3b7dfff2d80,257
2,clean,clean_validation,0.9627431993815988,2805,family_d5eeefd1295fe235,164
2,clean,clean_validation,0.051962803717289265,19313,family_8c6ad2ae9108308a,41
2,clean,clean_validation,0.7906636879361909,1015,family_ec7448c261485925,343
2,clean,clean_validation,1.1583078637687383,1876,family_da99763bd9ab0129,170
2,clean,clean_validation,0.4163537433140304,11710,family_bce1d9194265651f,419
2,clean,clean_validation,0.4118660067753586,1902,family_ff7d06f50d504d40,430
2,clean,clean_validation,0.2975322703784152,2072,family_df37c270d2661cca,144
2,clean,clean_validation,0.5980434297209742,3561,family_9b9f0055f4a82932,64
2,clean,clean_validation,0.7686322561702964,2503,family_faee5ab013f7ff85,325
2,clean,clean_validation,0.776926950445199,2005,family_b45e27dc8b0341f7,57
2,clean,clean_validation,0.8833176222957115,16528,family_f59f5e228f38301b,282
2,clean,clean_validation,0.6230285547395102,6659,family_c57c54f6ba0d776c,2
2,clean,clean_validation,0.5374981546270858,3273,family_f564283e7832e835,268
2,clean,clean_validation,0.8095188866719921,7921,family_5d2bdbbdab0c254a,235
2,clean,clean_validation,0.492522966057685,1579,family_d3608e2028ea88cd,223
2,clean,clean_validation,1.154414734867333,1770,family_7027306433055f85,127
2,clean,clean_validation,0.787468864387646,1826,family_2b1f911727bc0f28,292
2,clean,clean_validation,0.34645494865728643,10390,family_f93c07f1442fee3f,318
2,clean,clean_validation,0.38953122958331043,1562,family_461db8faf995097d,143
2,clean,clean_validation,0.44924881676814765,7697,family_82ec8fa32d7834d5,410
2,clean,clean_validation,0.6966563567385631,1562,family_749fba182099ed6d,71
2,clean,clean_validation,0.21506339068508754,944,family_8024beb4c78afab2,99
2,clean,clean_validation,1.1414890100574049,19290,family_f23f6749eb1b82cb,404
2,clean,clean_validation,0.51448028945193,1764,family_edcd18dc1b4c2424,111
2,clean,clean_validation,0.6504839468932194,13384,family_c3461b971572611a,124
2,clean,clean_validation,0.5849960467587333,2948,family_958e7885cfed5eee,110
2,clean,clean_validation,0.6736611751715342,3300,family_857ac66271083d60,417
2,clean,clean_validation,0.7342998785417335,2499,family_34a64d8a4071e429,207
2,clean,clean_validation,0.40523560854397145,1349,family_6e62e1ee9b4413df,128
2,clean,clean_validation,0.276241723034117,1341,family_714ef4d49b7733fe,320
2,clean,clean_validation,0.2690743614987629,1517,family_bdc5646a39fdf7df,4
2,clean,clean_validation,0.27372866369396276,1557,family_760ef99c05a28dc4,138
2,clean,clean_validation,0.6078468528033044,2572,family_b29c451a4015599c,102
2,clean,clean_validation,0.24104518557038074,1291,family_3870744e242d6177,272
2,clean,clean_validation,0.6783090140532836,8116,family_27a4c5018af1ecf2,457
2,clean,clean_validation,0.3663204806003751,1904,family_6947476df68e3d6b,186
2,clean,clean_validation,0.32612712120375253,1578,family_825c369d9b6227f5,244
2,clean,clean_validation,0.6148219743637364,2842,family_d018701072ce56d1,375
2,clean,clean_validation,0.768270099679752,969,family_af46046507aa5c4b,13
2,clean,clean_validation,0.48115013785839966,539,family_96b0ad618634da70,314
2,clean,clean_validation,1.2884658166655787,3348,family_5b29d45b1b74f69b,324
2,clean,clean_validation,0.712811972292923,5779,family_90cefd12934f9e67,234
2,clean,clean_validation,0.5277526877231014,25228,family_98892bedb7f9d59b,54
2,clean,clean_validation,0.6764723681958186,4229,family_94351083126b6b1b,51
2,clean,clean_validation,0.2725311954490474,1525,family_ce89062820b48da8,122
2,clean,clean_validation,0.662140693075333,6110,family_ea58f8138f27b5e0,374
2,clean,clean_validation,0.3050647741391687,1522,family_a95d783f29ff5f7c,255
2,clean,clean_validation,0.5826513584042756,1726,family_f0661de6bc71701f,185
2,clean,clean_validation,0.525774600092902,8043,family_5d3d1daaec343597,193
2,clean,clean_validation,0.38904683336308205,1309,family_e8cb9897ff240a4d,88
2,clean,clean_validation,0.6428536723666349,1142,family_fef5119467f26a60,117
2,clean,clean_validation,0.43575715608022686,1495,family_b3fc875c4307367f,260
2,clean,clean_validation,0.9412113178060592,6710,family_7928fb3bcf30fe40,387
2,clean,clean_validation,1.1428008231010227,1991,family_9464bde23ede34ad,92
2,clean,clean_validation,0.8203149846995502,8251,family_d523e2dc4868e3d0,432
2,clean,clean_validation,0.40562132000923157,1224,family_a867a9ff31d7e843,160
2,clean,clean_validation,0.458329916582895,7981,family_91fe9ebe937e9a4f,89
2,clean,clean_validation,0.7238831544810153,4230,family_b64927abcac796eb,25
2,clean,clean_validation,0.5044900399824089,1689,family_7edc82a2252e2e6e,438
2,clean,clean_validation,0.5397176632546409,1574,family_4b852dbf1e794923,357
2,clean,clean_validation,0.6580282703539552,1827,family_563fe3303eebd925,400
2,clean,clean_validation,0.48115414506689896,3676,family_825a5ea04144cdf5,97
2,clean,clean_validation,0.5007846807893668,27160,family_66fe0fff60f28bb8,395
2,clean,clean_validation,0.8022786841643875,7702,family_fff32f675df6e246,149
2,clean,clean_validation,0.6681259759461871,1347,family_bddc3df46e1612bd,328
2,clean,clean_validation,0.8220511247421971,1393,family_707a66a54d5d07f1,350
2,clean,clean_validation,0.946699812807947,2603,family_4ff754452abfe1ad,37
2,clean,clean_validation,0.49218628573112,1950,family_806c28890e83d1b7,217
2,clean,clean_validation,0.5612241881058713,9941,family_6e4b2298992c0064,396
2,clean,clean_validation,0.7166010450476021,13072,family_0c1eaf227312a9e3,388
2,clean,clean_validation,0.6740747265287415,4594,family_131dc61b0ead1e81,421
2,clean,clean_validation,0.3892561258956052,2706,family_6d8e82b92757700b,218
2,clean,clean_validation,0.37733373045921326,814,family_aa8223246d86399a,429
2,clean,clean_validation,0.8240849583179555,8493,family_2610a466be6431bd,140
2,clean,clean_validation,0.21657464333728152,991,family_844bdfa71db6282e,463
2,clean,clean_validation,0.32079820184411273,1802,family_79c56d72187d17b4,66
2,clean,clean_validation,0.7622081873941199,8781,family_c21b420244a2f529,192
2,clean,clean_validation,0.5732655031045828,1445,family_ea4d93ae43323fc0,358
2,clean,clean_validation,0.9033816110326889,9400,family_98d33eafd0a315ec,211
2,clean,clean_validation,0.7022108359994776,15162,family_0747deadeb7f7b70,7
2,clean,clean_validation,0.9097787143911263,1835,family_c02706043ada877d,353
2,clean,clean_validation,0.7538433645259963,1899,family_8527ab32edd1926e,209
2,clean,clean_validation,0.5834907920329602,770,family_a6318d458c7ff0f0,68
2,clean,clean_validation,0.9248189867057955,9835,family_8d09b59dc4c3c92c,133
2,clean,clean_validation,0.6910567380566026,10779,family_a835909477e34760,191
2,clean,clean_validation,0.5623391036571866,1561,family_ae2839615ac6b954,177
2,clean,clean_validation,0.7267619798670302,3330,family_604fb05b51791b98,344
2,clean,clean_validation,0.7708638767740011,3931,family_eb03af6100c4cc53,179
2,clean,clean_validation,0.3602815522241962,1548,family_1e497d5fdffc2861,61
2,clean,clean_validation,1.155407074929505,1562,family_9426b994e131f361,456
2,clean,clean_validation,0.561333278195957,1974,family_f316d9b341fbcc19,44
2,clean,clean_validation,0.48127005255007804,1556,family_7cfa6c1d3b3b22dc,201
2,clean,clean_validation,0.9342015548287768,9040,family_740827909b2759df,364
2,clean,clean_validation,0.7183562790687847,2530,family_96434369b3f61fa2,176
2,clean,clean_validation,1.3257606650423612,1582,family_7d73bacb566d84de,232
2,clean,clean_validation,0.32605189845196514,2068,family_1146afc43ba8a3c6,174
2,clean,clean_validation,0.6057544936529855,529,family_e99579b2e183d1df,39
2,clean,clean_validation,0.5452733603238628,6624,family_9f65f14acf3a875e,34
2,clean,clean_validation,0.5491081160580825,6398,family_83d92120bf78fb00,150
2,clean,clean_validation,1.3464273365691253,4395,family_da99c7268499e201,60
2,clean,clean_validation,0.713316549486505,2678,family_2011077d07b209b8,107
2,clean,clean_validation,0.7481603273577471,4092,family_4b71b56cfd8299d7,281
2,clean,clean_validation,0.469866461084481,1756,family_84e8622dd9f0f58c,231
2,clean,clean_validation,0.5544578802596399,2208,family_3ae653f192390f38,339
2,clean,clean_validation,0.8931186446664625,10713,family_583f2140bd02905c,278
2,clean,clean_validation,0.44677494936701606,944,family_16b06ae7177592f2,451
2,clean,clean_validation,0.874482274055481,146,family_65381b6f4bb99830,73
2,clean,clean_validation,0.6571183037154532,6046,family_39c264b6af7f8b4c,446
2,clean,clean_validation,0.4701943061290643,6006,family_acf3abf491a50830,336
2,clean,clean_validation,0.5918601653948812,6176,family_ea8d34c1c2cf62d4,337
2,clean,clean_validation,0.5757824030235736,274,family_9712f1cb39590627,248
2,clean,clean_validation,0.4055848412271173,1209,family_cf1575c3514d386a,200
2,clean,clean_validation,0.5766979115304917,5678,family_ebf34b90acdb9333,373
2,clean,clean_validation,0.6101375970652191,9764,family_c306f596e2b53370,182
2,clean,clean_validation,0.5144379961164893,6624,family_ba9708f285319401,120
2,clean,clean_validation,0.867312089242488,3668,family_bee193805f6f119f,366
2,clean,clean_validation,0.8953705411404371,1952,family_ddb5bf4ea432508e,293
2,clean,clean_validation,0.6069560603463743,4729,family_b45f7b534a6e0f39,225
2,clean,clean_validation,0.48226212175307925,1928,family_40a7f24054f6cf1b,340
2,clean,clean_validation,0.7295788880427584,27861,family_5cdfacf570ceb179,378
2,clean,clean_validation,0.8234856794925218,4450,family_041ea9c412b040a1,36
2,clean,clean_validation,0.48379116408195555,8747,family_a6ef80809cd67f36,220
2,clean,clean_validation,0.3376394723274477,3721,family_cda09d6383ad975d,370
2,clean,clean_validation,0.7095330702088704,2140,family_214883dfb6ba99a4,465
2,clean,clean_validation,0.4843998581329068,6789,family_854445fdf03203cb,112
2,clean,clean_validation,0.6408139853258868,3021,family_b4530dd2f9439dd4,462
2,clean,clean_validation,0.709891132674389,9025,family_d2ed6dff028b8bfe,152
2,clean,clean_validation,0.5382574411044531,2337,family_7b29d747f514c69c,313
2,clean,clean_validation,0.5411893700406314,2910,family_a8dd94fe3475ea7c,148
2,clean,clean_validation,0.6354224723600106,3955,family_dc13ea4fc01e4240,147
2,clean,clean_validation,0.7136826484974026,8628,family_8cd248050ccc3c0b,228
2,clean,clean_validation,0.7135191218337821,6169,family_3a7a2c2be46cda8d,310
2,clean,clean_validation,0.8195916126677077,3283,family_294bd1c8183f7513,83
2,clean,clean_validation,0.9309117996170069,1209,family_49ecae9a5efbb319,393
2,clean,clean_validation,0.2494608343191776,36690,family_1372580fd5d82eeb,331
2,clean,clean_validation,0.6692063212394714,276,family_1965f1d691ff77ed,449
2,clean,clean_validation,0.8194594844098787,3805,family_ac9524106bb16e6a,322
2,clean,clean_validation,0.3272591883203083,2969,family_7c163ae15fc00b82,453
2,clean,clean_validation,1.1602909691266003,1548,family_70436089a4c770d4,65
2,clean,clean_validation,0.569058013669515,1062,family_845b8b035d42a3a5,205
2,clean,clean_validation,0.3622912071913563,1444,family_7b039bf480df9b15,136
2,clean,clean_validation,0.7127642470644787,2560,family_9d7e640ca06153e6,84
2,clean,clean_validation,1.4977249969320094,1175,family_54fc1cace3776e46,256
2,clean,clean_validation,0.8403882005844898,5758,family_0a67bbb9b9e07256,135
2,clean,clean_validation,0.8431165512231527,5752,family_9087822f50091590,169
2,clean,clean_validation,0.5101373930555598,734,family_cd9083de535c9789,386
2,clean,clean_validation,0.6908317993149251,8757,family_9eaff47c6da3797b,21
2,clean,clean_validation,0.3034297069421848,2972,family_2cc60a8f69107434,266
2,clean,clean_validation,0.5225799998166026,12762,family_4ebace72e4a1d8c0,290
2,clean,clean_validation,0.7808110499561619,3186,family_268f9f3a9379fd20,363
2,clean,clean_validation,0.5400829196721315,1600,family_947e8f8d14934de3,14
2,clean,clean_validation,0.6964792082836102,924,family_ec197f9194f4a13c,123
2,clean,clean_validation,0.9374936013945734,573,family_2166721ea9bb40e6,361
2,clean,clean_validation,0.7445357256884849,12097,family_9a9cfd28ebcce477,222
2,clean,clean_validation,0.3617814040744852,2742,family_749f025de5f99eeb,85
2,clean,clean_validation,0.9066933138911135,6474,family_93a719e9b96d4d31,132
2,clean,clean_validation,0.9536809041792033,1470,family_4baef2e304b84828,10
2,clean,clean_validation,0.7149356268545267,4681,family_6ea983efd760219c,213
2,clean,clean_validation,0.6996208568193906,1805,family_92d2c512717f57fa,280
2,clean,clean_validation,0.37079385526886754,1441,family_e181dee2375ee769,273
2,clean,clean_validation,0.5211708467251659,5236,family_ebe8375ee890567f,62
2,clean,clean_validation,0.5592026532457511,1801,family_43ed51b024989987,303
2,clean,clean_validation,0.508593151422865,2612,family_d43af69a6d60a3af,49
2,clean,clean_validation,0.7063859619474547,9479,family_5da0ba5097bc19d0,3
2,clean,clean_validation,0.6037853542567577,1866,family_5da5a44d5ce0c35c,43
2,clean,clean_validation,0.5485159199534511,13380,family_454ee4f6b5b8ec97,116
2,clean,clean_validation,0.6616092835813625,6582,family_3a2249f8e96bbaf7,300
2,clean,clean_validation,0.7224203699832683,4344,family_281fa10bb1bf325c,196
2,clean,clean_validation,0.7711560797481349,11467,family_62910d812650e6c3,382
2,clean,clean_validation,1.0580786557253359,4872,family_6f3ca8e10898152f,267
2,clean,clean_validation,0.4794045552645102,3532,family_50127f8134d80d88,317
2,clean,clean_validation,0.5962039983564116,5029,family_3325f7b7624711c2,367
2,clean,clean_validation,1.4955681149993463,422,family_43d964487922f8ef,1
2,family_leak,treated,0.5845283878589445,3013,family_f62176e3e9e80995,9
2,family_leak,treated,0.5250679435937301,1817,family_372bca09daa2e59c,16
2,family_leak,treated,0.5081329853781339,1450,family_7372cedf8e9b0da9,20
2,family_leak,treated,0.5711491009786531,1925,family_d146c709b6d57006,22
2,family_leak,treated,0.5572584443582171,24342,family_f676c1a274b9fc25,27
2,family_leak,treated,0.9098665319528421,7180,family_38aef633ce47c55b,30
2,family_leak,treated,0.5447627989101863,2105,family_606242910f42ab8e,31
2,family_leak,treated,0.3636019690981751,18751,family_14100b61aef92451,32
2,family_leak,treated,0.42127754415074986,2160,family_b79ba27218cfec3a,45
2,family_leak,treated,0.562382809876047,6011,family_10ea4c959d508d3a,53
2,family_leak,treated,0.5709164378760653,973,family_54cada16b34da893,67
2,family_leak,treated,1.0745026081624998,12399,family_d00ed582e8933047,69
2,family_leak,treated,0.5463805638774358,16084,family_f44b2ae87e6c19c9,75
2,family_leak,treated,0.5517724758114272,3458,family_43eb9f3c79bfa424,77
2,family_leak,treated,0.6849608962755466,5222,family_7ba5737bedbb0ebb,90
2,family_leak,treated,0.08077850828065805,4588,family_9fcfd1f061a07fdd,96
2,family_leak,treated,0.5962472130555652,3419,family_92111478a4e4dc10,114
2,family_leak,treated,0.6261404808230133,5531,family_0d96bd7e73513afe,121
2,family_leak,treated,0.40424028180961674,4219,family_e05b3b80c8af829a,141
2,family_leak,treated,0.6964058688285446,9616,family_6c4da332ef0988d1,142
2,family_leak,treated,0.6215883256099366,5337,family_c5efd28cb58a7154,153
2,family_leak,treated,0.5697115950286045,21679,family_602f06061ae180d5,155
2,family_leak,treated,0.5135464109583461,7228,family_39e9d2f6901e2c3c,158
2,family_leak,treated,0.41738025677010776,5672,family_a492c7d45a2a101f,161
2,family_leak,treated,0.3993322510391589,5682,family_d8af1edd7b3a915e,163
2,family_leak,treated,0.5157064006490223,885,family_5f8029db8371e627,165
2,family_leak,treated,0.5410336939092824,9860,family_e030933a6e53e46b,168
2,family_leak,treated,0.5993609027220652,2288,family_bb71b9ef2d24550b,173
2,family_leak,treated,0.6780006448443352,2561,family_e41e34f36378682d,178
2,family_leak,treated,0.31638884880341517,3495,family_412cd5d8186672af,180
2,family_leak,treated,0.6314070372551398,3170,family_3aa7a20bd53365ee,195
2,family_leak,treated,0.5338029837070563,7958,family_f504f3830437dcae,198
2,family_leak,treated,0.5023761543061213,2968,family_c6c852f0526b7ae7,202
2,family_leak,treated,0.4968582024242704,1510,family_3118a97dac7df7b9,210
2,family_leak,treated,0.28416559977187583,20961,family_2d9ae7dd453e8ed5,227
2,family_leak,treated,0.3926957661579371,6203,family_5cb0d0cb4b5fec1d,233
2,family_leak,treated,1.3236058950424194,21,family_a03ceb6bd35e9a91,239
2,family_leak,treated,0.31535430389917446,998,family_116f02d2c90563fb,242
2,family_leak,treated,0.7463005503788126,3047,family_b2530645f1ddb95c,250
2,family_leak,treated,0.6507396832562925,8788,family_66d00c35f9b4c3e5,252
2,family_leak,treated,0.2471400946934961,20895,family_5e3e997400ef55a6,254
2,family_leak,treated,0.7134346224389398,4447,family_058b5f5b307b1065,262
2,family_leak,treated,0.5501807715176755,2444,family_031ad2b389fe0cfe,265
2,family_leak,treated,0.5169465103327484,13148,family_716b7f5021a82ccf,270
2,family_leak,treated,0.08269405301981837,4588,family_dfc0de51587939cb,276
2,family_leak,treated,0.6265855235986639,2426,family_0b1b5d8b94feabb4,277
2,family_leak,treated,0.6242572530984761,6119,family_763b9e5cc1615062,284
2,family_leak,treated,0.4459905052134971,2618,family_46272ba2e3baaec4,287
2,family_leak,treated,0.6602216112838352,3608,family_91ac71586309274f,291
2,family_leak,treated,0.49998392395521113,5126,family_ef7c669ce887d98d,306
2,family_leak,treated,0.3526700888886242,8288,family_69280d70016898d4,315
2,family_leak,treated,0.5155298978696949,7074,family_e26c412d2bf4ef23,334
2,family_leak,treated,0.8076651269564183,7054,family_5bd41b6f65a3fa08,338
2,family_leak,treated,0.6171972817097328,1329,family_2a9acaaaa206857f,345
2,family_leak,treated,0.5274532456620354,3367,family_8626120333d3a6fd,352
2,family_leak,treated,0.5093310033044167,2489,family_af71579703adab9b,354
2,family_leak,treated,0.9342074016272197,2170,family_961ce22dc50c2496,385
2,family_leak,treated,0.6898841916944192,11177,family_4020f09183bfa8c1,392
2,family_leak,treated,0.9107673451622414,5436,family_9f027a57e4f4ec31,399
2,family_leak,treated,0.7274996638298035,342,family_13798f417b635e9a,401
2,family_leak,treated,0.42072271834091235,8373,family_3d13c5c8c00a7596,406
2,family_leak,treated,0.6171616730873497,3846,family_92206bde258af4e4,411
2,family_leak,treated,0.7145424571840036,11304,family_9bd228a47681c7b2,412
2,family_leak,treated,0.6919822931949439,6866,family_a55e4bdb2c90ea5b,424
2,family_leak,treated,0.4069575657720676,2252,family_adc8419161645915,426
2,family_leak,treated,0.501526849511496,14110,family_76bd9632508fc892,441
2,family_leak,treated,0.5194149557741233,1939,family_f52b6909b0ebd60b,459
2,family_leak,control,0.32964982483893496,1511,family_ceaf8a343a31cbd9,18
2,family_leak,control,0.31229893850103435,1479,family_dd63a4fd117ff862,101
2,family_leak,control,0.7703555869235577,3167,family_52b6f81b853b12ca,33
2,family_leak,control,0.9787289799029353,6583,family_e166239f4cce0cbc,403
2,family_leak,control,0.3864625426282261,3098,family_b976189e2858871b,98
2,family_leak,control,0.5824985198904665,1568,family_ba5cd8130b572f33,146
2,family_leak,control,0.6402070588509978,33430,family_98b6d659a93238e0,414
2,family_leak,control,0.46530273745756084,10042,family_41e212eb6a6f1251,199
2,family_leak,control,0.33541369372859675,5316,family_35a8274c2c9e03b7,436
2,family_leak,control,0.3072139819076724,10156,family_22ce6dcdaaacc1b3,383
2,family_leak,control,0.916681824605556,12560,family_f24faf403f0945b9,118
2,family_leak,control,0.5750617983537551,11087,family_56ee0f65aee3b01a,416
2,family_leak,control,0.4406739815193064,2992,family_a84fdd88fca1dd99,368
2,family_leak,control,0.49479812576382887,2938,family_14836bf70ba6bcc9,139
2,family_leak,control,0.5722879111352575,6475,family_161d3f17d2de86cc,245
2,family_leak,control,0.9013782149517096,1811,family_09f6c0e15252a8f3,230
2,family_leak,control,0.8140548567576827,1491,family_8ccf630c818a7c69,390
2,family_leak,control,0.5117055044500745,10886,family_10c3be0f4e5ac610,119
2,family_leak,control,0.5769957212879491,1269,family_7dccd114e1c42fda,422
2,family_leak,control,0.5990542222336295,414,family_098eba68cc7a5705,297
2,family_leak,control,0.704340338643222,935,family_e74855c30bc72109,288
2,family_leak,control,0.9239861208209444,663,family_5cb426dcc2868bf0,80
2,family_leak,control,0.41869240260848184,8694,family_5599c85abb41e72e,79
2,family_leak,control,0.9014772787552472,7792,family_20959b526eb3f90b,409
2,family_leak,control,0.4301562628443558,5959,family_81caaa199e04696e,0
2,family_leak,control,0.444187850570133,2097,family_e8fbaa3c44712ef8,275
2,family_leak,control,0.37198126761404116,1489,family_27dd5edc76fc8784,221
2,family_leak,control,0.7638236692558491,16166,family_fe02b4f4619b881d,226
2,family_leak,control,0.7889996186168259,2986,family_f91bbb3ed944db7f,348
2,family_leak,control,0.8722778190993278,13560,family_2609262775f19fee,130
2,family_leak,control,1.0854095801003827,1222,family_176e7f37ba5c58aa,402
2,family_leak,control,0.8551325942333097,9137,family_aa758de10b858582,219
2,family_leak,control,0.8326257800100608,3519,family_0f71bd81fce2ffce,24
2,family_leak,control,0.41406372007186903,474,family_e7f08820ef277e3f,236
2,family_leak,control,0.6250263751680177,3702,family_98f3631f76084496,423
2,family_leak,control,0.7192296589890571,5621,family_359bf4cb84d86e8e,251
2,family_leak,control,0.5283842045844587,2904,family_208e11010803c426,362
2,family_leak,control,1.0091736536496438,14008,family_012ed35c0fd13d06,55
2,family_leak,control,0.5623326848797129,17427,family_90c57504d43c4f71,319
2,family_leak,control,0.3758075351679533,5968,family_9dbf43a9d569c04f,181
2,family_leak,control,0.6281068854827115,5730,family_8ba71a11594a0b10,326
2,family_leak,control,0.585075717891743,1530,family_e38bf4eb3506f212,56
2,family_leak,control,0.6111560198463204,4290,family_ca6161b56d80cab2,398
2,family_leak,control,0.7208287386585482,6255,family_b4dfbc9dfe23dd94,105
2,family_leak,control,0.9114389472172038,11668,family_44153237d3401d70,434
2,family_leak,control,0.6183068299671265,11424,family_b1bfbd4df51d3281,5
2,family_leak,control,0.3895575462253651,903,family_489085f0784e16ac,167
2,family_leak,control,0.7173904315470081,2129,family_960f71ee7da5de06,269
2,family_leak,control,0.28766267807422846,1607,family_15270847da98bf26,347
2,family_leak,control,0.5245741087077844,3960,family_58ec76f0444692f7,157
2,family_leak,control,0.5612497479854388,19897,family_8a0b900fe4ce844d,360
2,family_leak,control,0.5236640779651324,3999,family_95ae66ec7f1b9697,448
2,family_leak,control,0.8322671003341675,875,family_12b4e37d97465d0a,418
2,family_leak,control,0.3136332712966025,3670,family_c29fb15617d16c65,329
2,family_leak,control,0.4708448139930292,1282,family_531a64b78d3f6b6e,238
2,family_leak,control,0.8298676704874527,24927,family_cfb8414dd0ed5e61,156
2,family_leak,control,0.4525594652070563,1444,family_361226c27f4b583c,93
2,family_leak,control,1.05432604760055,4346,family_3aec88616484d2b6,224
2,family_leak,control,0.5870442472639709,1327,family_cb615c986d58b9f8,299
2,family_leak,control,0.870201918146879,7506,family_a5428498c7c08cf4,28
2,family_leak,control,0.6135248245062804,8080,family_4088ef571aaf36b5,104
2,family_leak,control,0.2494490684903398,2842,family_6532a15861b5fee0,46
2,family_leak,control,0.4772314792498946,384,family_252435156f9ef851,443
2,family_leak,control,0.4613307865820081,5208,family_3fe46c2063150b43,439
2,family_leak,control,0.5863084092670355,18771,family_8b82200a19c5284b,42
2,family_leak,control,0.26985992431896283,1632,family_c5129a2465a145bd,145
2,family_leak,control,0.8622457063971982,8010,family_753059cc96813ec7,264
2,family_leak,control,0.6788980266476216,12591,family_5babdebfe8e80836,371
2,family_leak,control,0.44522975531853115,6411,family_7805857c4980d13c,427
2,family_leak,control,0.5489150671615577,1611,family_b14e195ae596f5ca,184
2,family_leak,control,0.8425596952438354,266,family_45a9a446b545ce75,215
2,family_leak,control,0.3961345979017132,10771,family_1a517eb1bb640998,433
2,family_leak,control,0.8703008487894031,2233,family_2da4728a37224b1a,240
2,family_leak,control,0.5873258784215709,377,family_17644d105f6d79d5,458
2,family_leak,control,0.6440231223044034,8183,family_ddd2c37740ff58a2,86
2,family_leak,control,0.5640440766976492,2368,family_f7f3839ac58c1a58,447
2,family_leak,control,0.7888678193409862,13516,family_66b2e70bd2d3ce49,159
2,family_leak,control,0.522189886929059,7541,family_ef81322fe4591b85,442
2,family_leak,control,0.43989524947275754,11874,family_31f5f0755be116cf,346
2,family_leak,control,0.3309657351983661,2937,family_c21274f2eb197439,197
2,family_leak,control,0.6132768556601347,7705,family_42a2837394ab47d1,405
2,family_leak,control,0.8308128967292198,8804,family_6efd47f4e7625286,8
2,family_leak,control,0.6809848643354875,6259,family_ca2717eac3411b29,389
2,family_leak,control,0.8015893850543341,18464,family_b4cc6bf90e9fe8d0,355
2,family_leak,control,0.5509773237678102,1494,family_5ac6bbfde7e41ea2,452
