model,seed,condition,cohort,nll,token_count,relation_stratum,family_id,family_order
tcn_384_legacy,2,clean,clean_validation,0.9913866068554008,11470,,family_20755f596dac4ad8,538
tcn_384_legacy,2,clean,clean_validation,0.7101195017707311,11134,,family_a5fb3561532a1515,251
tcn_384_legacy,2,clean,clean_validation,1.3376724826194426,10047,,family_09f185032eec1684,15
tcn_384_legacy,2,clean,clean_validation,1.1631224352223144,2108,,family_449b876c5d7555de,648
tcn_384_legacy,2,clean,clean_validation,1.6160641271364033,9757,,family_17c63d0cae51b4f0,552
tcn_384_legacy,2,clean,clean_validation,1.4715395225843964,1901,,family_a7e7611a4fb45bb8,181
tcn_384_legacy,2,clean,clean_validation,1.1014960131775393,21536,,family_a0087912e552c325,160
tcn_384_legacy,2,clean,clean_validation,1.5323392429026073,13175,,family_26c7d9fe4637a87f,639
tcn_384_legacy,2,clean,clean_validation,1.53608502050702,11417,,family_7c0ce9b52a4fb354,384
tcn_384_legacy,2,clean,clean_validation,1.2353890046511418,12236,,family_ce42ac82cf5b7aa5,491
tcn_384_legacy,2,clean,clean_validation,1.5995080688602208,926,,family_d1384d3d5b8f3e4a,325
tcn_384_legacy,2,clean,clean_validation,0.9638048274817739,8976,,family_a4ec6bc987630263,480
tcn_384_legacy,2,clean,clean_validation,0.8584665447971542,2274,,family_d7fd034f32743816,614
tcn_384_legacy,2,clean,clean_validation,1.082545014032546,4080,,family_9ee07f048eddd3ef,605
tcn_384_legacy,2,clean,clean_validation,1.7994564012861067,9874,,family_d5db7a666d5cdce4,432
tcn_384_legacy,2,clean,clean_validation,0.9523464441299438,693,,family_e3990e8f3e5a019e,29
tcn_384_legacy,2,clean,clean_validation,1.0992228984832764,402,,family_424ba6cfeb2d4b06,347
tcn_384_legacy,2,clean,clean_validation,1.3943310607335462,2758,,family_1584dac71c5d3b21,417
tcn_384_legacy,2,clean,clean_validation,0.8252692287972985,1559,,family_71b49a81405adf23,28
tcn_384_legacy,2,clean,clean_validation,0.8603310490795743,3865,,family_02cd0d0062e7f2f0,136
tcn_384_legacy,2,clean,clean_validation,1.225000780127588,6113,,family_f6a9ab27f75aaa2c,237
tcn_384_legacy,2,clean,clean_validation,3.210728168487549,56,,family_fa6d03faa672f307,607
tcn_384_legacy,2,clean,clean_validation,1.2082241913588772,1601,,family_32ee5e4e0bf64290,575
tcn_384_legacy,2,clean,clean_validation,1.315124884280339,1373,,family_4b03c0c9196cb057,642
tcn_384_legacy,2,clean,clean_validation,1.2505962517643878,33265,,family_084d50552be46593,431
tcn_384_legacy,2,clean,clean_validation,1.142244815826416,216,,family_f9eef55626121ccd,456
tcn_384_legacy,2,clean,clean_validation,1.7069697758170606,2579,,family_f3c41c0d722fe806,299
tcn_384_legacy,2,clean,clean_validation,1.3862562701050705,8074,,family_830520441d24c99b,281
tcn_384_legacy,2,clean,clean_validation,1.4882368191679067,1574,,family_0bcfa76d0d0ba6c7,204
tcn_384_legacy,2,clean,clean_validation,1.1523721573913062,4379,,family_49c1e82f118ffcdb,155
tcn_384_legacy,2,clean,clean_validation,2.1727724075317383,37,,family_60813f1989c300e9,547
tcn_384_legacy,2,clean,clean_validation,1.100463971968335,4098,,family_b9e55910bfee8055,104
tcn_384_legacy,2,clean,clean_validation,1.1139493719899638,683,,family_b5e8954b16e48222,6
tcn_384_legacy,2,clean,clean_validation,0.7795951962471008,181,,family_a8682c6d911fc3b8,566
tcn_384_legacy,2,clean,clean_validation,1.3179969595742693,12601,,family_f8ba51ce9495f2bd,416
tcn_384_legacy,2,clean,clean_validation,1.1409451796191579,4366,,family_71a60fbe7040f158,38
tcn_384_legacy,2,clean,clean_validation,1.2954182624816895,437,,family_336e1c704addf9f3,393
tcn_384_legacy,2,clean,clean_validation,0.7464925914017622,1452,,family_ce5ee93c94f8cb47,427
tcn_384_legacy,2,clean,clean_validation,1.3502352952269485,11788,,family_ba5a886f795d4f27,345
tcn_384_legacy,2,clean,clean_validation,1.4306454786690332,372,,family_3812a654a3d8068e,314
tcn_384_legacy,2,clean,clean_validation,0.8588239568546593,3751,,family_043b81d25e57bda6,14
tcn_384_legacy,2,clean,clean_validation,1.4078468502090034,1598,,family_60dc4c06abba1219,316
tcn_384_legacy,2,clean,clean_validation,0.9793455605637538,365,,family_0967320075dd090a,544
tcn_384_legacy,2,clean,clean_validation,1.5659737705560255,573,,family_4cbe424968d7c5e7,277
tcn_384_legacy,2,family_leak,treated,1.0230468324654471,3093,structurally_nonexact,family_d1a92696717aa9c2,176
tcn_384_legacy,2,family_leak,treated,1.1733336273188655,1216,structurally_nonexact,family_3835425eafb00035,524
tcn_384_legacy,2,family_leak,treated,1.2198252125272473,412,structurally_nonexact,family_a534382ff42b71fb,634
tcn_384_legacy,2,family_leak,treated,0.9233689263289049,4197,structurally_nonexact,family_6d17de7e325f25f8,467
tcn_384_legacy,2,family_leak,treated,1.0150785855518532,779,structurally_nonexact,family_56b1bf9100abf79a,254
tcn_384_legacy,2,family_leak,treated,1.5028335019704622,15674,structurally_nonexact,family_9edbfcdbf27d8472,87
tcn_384_legacy,2,family_leak,treated,1.0893954065463824,3153,structurally_nonexact,family_db6398f302f77cb4,563
tcn_384_legacy,2,family_leak,treated,1.259354558327987,10203,canonical_event_exact,family_776fb0c74fb6af96,253
tcn_384_legacy,2,family_leak,treated,1.2203054740445292,1748,structurally_nonexact,family_be459453ebdfa1da,627
tcn_384_legacy,2,family_leak,treated,1.1864003067046127,3230,structurally_nonexact,family_439fc19617b55d44,309
tcn_384_legacy,2,family_leak,treated,1.0423064951784908,2560,structurally_nonexact,family_328dc279bafe7f69,265
tcn_384_legacy,2,family_leak,treated,1.3344659592457706,3803,structurally_nonexact,family_ac0566dd944bc201,327
tcn_384_legacy,2,family_leak,treated,1.0949842929840088,477,canonical_event_exact,family_3fbe0e330aecdc00,482
tcn_384_legacy,2,family_leak,treated,1.1748830313709648,704,structurally_nonexact,family_04795413b15e0b98,576
tcn_384_legacy,2,family_leak,treated,1.3235117926494309,1108,structurally_nonexact,family_348b29b5f47eda18,220
tcn_384_legacy,2,family_leak,treated,1.6325307348424143,8731,structurally_nonexact,family_f77d449f1658a159,292
tcn_384_legacy,2,family_leak,treated,1.5728775262832642,242,structurally_nonexact,family_39849966d6043c11,378
tcn_384_legacy,2,family_leak,treated,1.5693388095824414,3169,structurally_nonexact,family_af212e596b07120e,405
tcn_384_legacy,2,family_leak,treated,0.7938334590177549,9069,structurally_nonexact,family_2d3e3d92f30c4369,600
tcn_384_legacy,2,family_leak,treated,0.8219983340947574,1674,structurally_nonexact,family_f0c0dd7c2f3b6a3f,661
tcn_384_legacy,2,family_leak,treated,1.3039049454263683,2491,structurally_nonexact,family_5aaa5f6f546aa704,105
tcn_384_legacy,2,family_leak,treated,1.4802745400172261,5759,structurally_nonexact,family_78031f033e192cce,11
tcn_384_legacy,2,family_leak,treated,0.8865264058113098,467,structurally_nonexact,family_961cefc620e3d5ab,408
tcn_384_legacy,2,family_leak,treated,1.2251031355824644,3303,canonical_event_exact,family_fe2836cc1cef695c,336
tcn_384_legacy,2,family_leak,treated,1.5645202837299748,9124,structurally_nonexact,family_0f71c7e0830e1d85,624
tcn_384_legacy,2,family_leak,treated,0.8089362558118485,6286,structurally_nonexact,family_2dbafe5054d4bee7,414
tcn_384_legacy,2,family_leak,treated,1.127882166212504,14987,structurally_nonexact,family_52885ec61f0240b9,687
tcn_384_legacy,2,family_leak,treated,1.230738057387181,5460,structurally_nonexact,family_b88eee6ecd7ef6bc,366
tcn_384_legacy,2,family_leak,treated,1.574688345193863,20432,structurally_nonexact,family_de67cf52f9a2ce89,267
tcn_384_legacy,2,family_leak,treated,1.3738608492900393,854,structurally_nonexact,family_7b8c8789f38183da,317
tcn_384_legacy,2,family_leak,treated,1.0330884301796577,10665,structurally_nonexact,family_774f10d6c3d75980,145
tcn_384_legacy,2,family_leak,treated,0.8711704846813751,29458,structurally_nonexact,family_6fbe37a0a6611f64,520
tcn_384_legacy,2,family_leak,treated,1.1769072825732627,12501,structurally_nonexact,family_c64269798048b60f,666
tcn_384_legacy,2,family_leak,treated,1.267618240130842,8558,structurally_nonexact,family_f60bd4cc83d02add,618
tcn_384_legacy,2,family_leak,treated,1.367105484008789,61,structurally_nonexact,family_39f58e2fd604c61e,402
tcn_384_legacy,2,family_leak,treated,1.0211100697330937,1918,structurally_nonexact,family_101bf32d18499c7d,686
tcn_384_legacy,2,family_leak,treated,1.5293549299240112,156,structurally_nonexact,family_e97b637c75aac2b5,637
tcn_384_legacy,2,family_leak,treated,1.3693037793011609,12995,structurally_nonexact,family_e2c30beb0d4abeae,477
tcn_384_legacy,2,family_leak,treated,1.3440556076983952,3028,structurally_nonexact,family_581cf690b70ed77f,269
tcn_384_legacy,2,family_leak,treated,1.1854058198251824,1789,structurally_nonexact,family_9ccd2f467361ebab,348
tcn_384_legacy,2,family_leak,treated,0.900203184065835,8256,structurally_nonexact,family_6342008bae187399,615
tcn_384_legacy,2,family_leak,treated,1.6242618560791016,266,structurally_nonexact,family_8661140073b6a2ab,691
tcn_384_legacy,2,family_leak,treated,1.0530041015968121,1890,structurally_nonexact,family_1a8ff9e18d3eabea,137
tcn_384_legacy,2,family_leak,treated,1.0308071107624808,8479,structurally_nonexact,family_b324bd83d2be3825,438
tcn_384_legacy,2,family_leak,treated,1.5329824922824729,725,structurally_nonexact,family_23e85181dd747797,695
tcn_384_legacy,2,family_leak,treated,1.469139331168571,9580,structurally_nonexact,family_b3ba3218de08f591,66
tcn_384_legacy,2,family_leak,treated,1.0258951537093424,6949,structurally_nonexact,family_38ddaabf01adae92,106
tcn_384_legacy,2,family_leak,treated,1.1646487622033983,945,structurally_nonexact,family_5405158fe7a3977d,511
tcn_384_legacy,2,family_leak,treated,1.18601393699646,336,structurally_nonexact,family_e4e4467ef74cc720,428
tcn_384_legacy,2,family_leak,treated,1.4679159276625688,1037,structurally_nonexact,family_4f1b63b3eef9f7d0,531
tcn_384_legacy,2,family_leak,treated,1.5871030185871198,522,structurally_nonexact,family_7a300c986fbfa9f2,165
tcn_384_legacy,2,family_leak,treated,1.4759339004046974,463,structurally_nonexact,family_6f0024d47bda9a44,359
tcn_384_legacy,2,family_leak,treated,0.9694577648197273,1191,structurally_nonexact,family_746d1e0c3274827f,466
tcn_384_legacy,2,family_leak,treated,1.3472685624752538,1084,structurally_nonexact,family_6a42731481dda124,419
tcn_384_legacy,2,family_leak,treated,1.6534034898419772,15697,structurally_nonexact,family_0ecded087f80d73b,461
tcn_384_legacy,2,family_leak,treated,1.187300430000964,5721,structurally_nonexact,family_5facacfb4d33d062,5
tcn_384_legacy,2,family_leak,treated,1.0765795707702637,251,structurally_nonexact,family_5cc4efa05e4dc250,114
tcn_384_legacy,2,family_leak,treated,1.4817812579601117,17077,structurally_nonexact,family_4731a6d05dff34ce,132
tcn_384_legacy,2,family_leak,treated,1.3420607478648372,5610,structurally_nonexact,family_c3ae851031cec2bb,663
tcn_384_legacy,2,family_leak,treated,1.0893671840445225,48674,structurally_nonexact,family_30fbd9977a220042,589
tcn_384_legacy,2,family_leak,treated,1.1868717830012163,508,structurally_nonexact,family_e3c89d0945320ec5,3
tcn_384_legacy,2,family_leak,treated,1.4727194611455354,639,structurally_nonexact,family_f99e7467cfd91d72,230
tcn_384_legacy,2,family_leak,treated,1.2700418071017239,3294,structurally_nonexact,family_0a0ff01b239a934a,415
tcn_384_legacy,2,family_leak,treated,1.0911192893981934,166,structurally_nonexact,family_5ebcadebe538bd59,272
tcn_384_legacy,2,family_leak,treated,1.0684100275415418,533,structurally_nonexact,family_2fe71bb032cb85fe,184
tcn_384_legacy,2,family_leak,treated,1.1271003913634714,6626,structurally_nonexact,family_e0f7e5849dbe9388,513
tcn_384_legacy,2,family_leak,treated,1.2713854950800805,3859,structurally_nonexact,family_c3abd4306e03adf2,290
tcn_384_legacy,2,family_leak,treated,0.9703598712177289,1559,structurally_nonexact,family_83b27a32aa56f9dc,485
tcn_384_legacy,2,family_leak,treated,1.4980873867839986,2535,structurally_nonexact,family_fa3341292470541d,226
tcn_384_legacy,2,family_leak,treated,1.0054303070489508,548,canonical_event_exact,family_15b8f6d235825863,7
tcn_384_legacy,2,family_leak,treated,1.0147197735337552,10236,structurally_nonexact,family_a95aeca85317a04d,401
tcn_384_legacy,2,family_leak,treated,1.2273038640396101,7309,structurally_nonexact,family_3dffb074803c8f80,376
tcn_384_legacy,2,family_leak,treated,1.4794970083887349,1026,structurally_nonexact,family_1cfa4116628ae42e,681
tcn_384_legacy,2,family_leak,treated,1.3520510921763296,1238,structurally_nonexact,family_f53ae103dc0def58,261
tcn_384_legacy,2,family_leak,treated,1.2574763735228023,1287,structurally_nonexact,family_3db848c291e71542,123
tcn_384_legacy,2,family_leak,treated,1.4334885493823346,3583,structurally_nonexact,family_76f3986b08ecfc19,97
tcn_384_legacy,2,family_leak,treated,0.9546179561178714,13214,structurally_nonexact,family_121eefce620403f7,295
tcn_384_legacy,2,family_leak,treated,1.4068214315451344,20977,structurally_nonexact,family_8aff46e64d1c8360,286
tcn_384_legacy,2,family_leak,treated,1.2257334000652171,4952,structurally_nonexact,family_debbecc1e7f77f3e,20
tcn_384_legacy,2,family_leak,treated,0.9934771333335825,1779,structurally_nonexact,family_f19aa9a5e722eb61,379
tcn_384_legacy,2,family_leak,treated,1.2080292829140487,1815,structurally_nonexact,family_d0b38ee50d018148,664
tcn_384_legacy,2,family_leak,treated,1.1832021001913373,1036,structurally_nonexact,family_aad2d66dec95dc7a,569
tcn_384_legacy,2,family_leak,treated,1.1265071697041469,985,structurally_nonexact,family_59add5a121b9a616,451
tcn_384_legacy,2,family_leak,treated,1.386949664762994,12091,structurally_nonexact,family_c2d4ffa1539bdafe,263
tcn_384_legacy,2,family_leak,treated,1.3501397560873007,1157,structurally_nonexact,family_58a5b18cf3751bf1,41
tcn_384_legacy,2,family_leak,treated,1.193592305280572,638,structurally_nonexact,family_8f08581ca21b6c6f,539
tcn_384_legacy,2,family_leak,treated,1.2024389999132306,5203,structurally_nonexact,family_5d6a15b20dff7233,33
tcn_384_legacy,2,family_leak,treated,1.1648370446864424,1312,structurally_nonexact,family_eacebc389812585f,693
tcn_384_legacy,2,family_leak,treated,1.2539350858609157,578,structurally_nonexact,family_3bd7e5ca43f02666,476
tcn_384_legacy,2,family_leak,treated,0.8873044992315358,377,structurally_nonexact,family_da2cbb03fa208ffc,65
tcn_384_legacy,2,family_leak,treated,1.0946226620672572,15281,structurally_nonexact,family_5fe0b889b5279fed,275
tcn_384_legacy,2,family_leak,treated,1.106384870109208,654,structurally_nonexact,family_58c32a6b58cc329f,505
tcn_384_legacy,2,family_leak,treated,1.25887916113972,4931,structurally_nonexact,family_d4c8efafc098f593,580
tcn_384_legacy,2,family_leak,treated,0.9841613865231215,6166,structurally_nonexact,family_853b6705e7d7e7a9,509
tcn_384_legacy,2,family_leak,treated,1.2856770020853416,1558,canonical_event_exact,family_7c104874587dddcc,324
tcn_384_legacy,2,family_leak,treated,1.4216840410489764,3893,structurally_nonexact,family_2eec85a0fe915e64,326
tcn_384_legacy,2,family_leak,treated,1.0292727537672495,1189,structurally_nonexact,family_08157e0ead630e5c,623
tcn_384_legacy,2,family_leak,treated,1.6288016831656338,12275,structurally_nonexact,family_67cf34a836b9cd6c,473
tcn_384_legacy,2,family_leak,treated,1.2950181855984884,3188,structurally_nonexact,family_a03ac5414952d229,344
tcn_384_legacy,2,family_leak,treated,1.7058546932785683,5109,structurally_nonexact,family_4da27be0a15493fc,455
tcn_384_legacy,2,family_leak,control,1.7427116632461548,86,,family_8353c8bc6b1abe91,231
tcn_384_legacy,2,family_leak,control,1.1100425720214844,281,,family_a21b0655ee8718e3,44
tcn_384_legacy,2,family_leak,control,1.2744515988845928,1492,,family_828011733ff46fcc,135
tcn_384_legacy,2,family_leak,control,1.4280408841112386,92,,family_c352cf53fe360f50,89
tcn_384_legacy,2,family_leak,control,1.3092357317606609,543,,family_581b417d448220ce,278
tcn_384_legacy,2,family_leak,control,1.2010952016699903,4997,,family_c5e7a2f4ebdc9ce7,523
tcn_384_legacy,2,family_leak,control,1.651810588750135,23970,,family_942d0bbb1f3057b7,117
tcn_384_legacy,2,family_leak,control,1.4286482942670842,1957,,family_e8f2414f825f028e,21
tcn_384_legacy,2,family_leak,control,1.433969901030613,24928,,family_d9eece89cdccb42e,318
tcn_384_legacy,2,family_leak,control,1.4004010842495531,2226,,family_159334980be342ce,590
tcn_384_legacy,2,family_leak,control,1.0326338241069852,9706,,family_5cc3056db91c371f,475
tcn_384_legacy,2,family_leak,control,1.2903057523305805,14644,,family_cac05bc962cb19ae,529
tcn_384_legacy,2,family_leak,control,1.3061572979919855,794,,family_91b28d898f74de65,458
tcn_384_legacy,2,family_leak,control,1.2247944031889675,2249,,family_0ed7b687c2bbe731,679
tcn_384_legacy,2,family_leak,control,1.3674520042245788,2076,,family_c09c42656e829799,75
tcn_384_legacy,2,family_leak,control,1.268137784600258,8400,,family_5029829bbea32071,45
tcn_384_legacy,2,family_leak,control,1.0616969100654454,2361,,family_b524f58169d7a062,422
tcn_384_legacy,2,family_leak,control,1.1486098765822885,20104,,family_e449d968e1ca6e62,481
tcn_384_legacy,2,family_leak,control,1.6286205018867348,3217,,family_f176b8796acaf1a3,449
tcn_384_legacy,2,family_leak,control,1.7342821643570414,13053,,family_2aacce96c1e48e02,43
tcn_384_legacy,2,family_leak,control,0.8755575829667079,22913,,family_95e00157e6b24668,246
tcn_384_legacy,2,family_leak,control,1.7083026992619461,11280,,family_c83ce9a767947dac,169
tcn_384_legacy,2,family_leak,control,1.597509755275455,18996,,family_c00a93f90020b6fe,255
tcn_384_legacy,2,family_leak,control,1.2607892751693726,226,,family_4388b443af85145b,182
tcn_384_legacy,2,family_leak,control,0.9967488792422985,5102,,family_090556d6964926b6,696
tcn_384_legacy,2,family_leak,control,1.4617632253239363,997,,family_517a76fa41613984,435
tcn_384_legacy,2,family_leak,control,1.485500693321228,331,,family_d5117873cfa5f4e7,403
tcn_384_legacy,2,family_leak,control,1.2844922299600545,5289,,family_5c4b107ad8b67511,39
tcn_384_legacy,2,family_leak,control,1.0248994832797131,2157,,family_6b39589c59910bc9,527
tcn_384_legacy,2,family_leak,control,1.3595843315124512,557,,family_09e71dae304bced8,407
tcn_384_legacy,2,family_leak,control,1.0908886167341092,7005,,family_7ab40688290292cb,699
tcn_384_legacy,2,family_leak,control,1.2087553495852943,3615,,family_c9287c1de390bb4b,287
tcn_384_legacy,2,family_leak,control,1.1963243610087146,3531,,family_b82550e1d139176a,133
tcn_384_legacy,2,family_leak,control,1.6434084572603196,4469,,family_5ead6639536180b8,16
tcn_384_legacy,2,family_leak,control,0.6586980953566456,3148,,family_c200a4f65bbc5209,270
tcn_384_legacy,2,family_leak,control,1.2090184632314387,6866,,family_104496edebed4f61,385
tcn_384_legacy,2,family_leak,control,1.528909165477088,4592,,family_843833735eeb7063,519
tcn_384_legacy,2,family_leak,control,1.3914723760270058,940,,family_9c25f8a3328ce8da,494
tcn_384_legacy,2,family_leak,control,1.1626793711870715,11819,,family_8adb1a64e2eed3ab,400
tcn_384_legacy,2,family_leak,control,1.3986026084161478,638,,family_1f464d80218f494a,150
tcn_384_legacy,2,family_leak,control,1.2216378054551846,1566,,family_cb2f86c88344d124,572
tcn_384_legacy,2,family_leak,control,1.5086591902417537,2465,,family_7d2361899b55eee8,522
tcn_384_legacy,2,family_leak,control,1.3106136574401512,2886,,family_056399865754201e,177
tcn_384_legacy,2,family_leak,control,1.3362367347553046,7537,,family_048732487ed12eba,266
tcn_384_legacy,2,family_leak,control,1.1039278507232666,266,,family_1d8665cf98427374,632
tcn_384_legacy,2,family_leak,control,1.2690049465626463,8124,,family_7b7a14e1daaa4e52,207
tcn_384_legacy,2,family_leak,control,1.0397917422682348,1980,,family_ace63736575276fd,76
tcn_384_legacy,2,family_leak,control,1.2909659147262573,381,,family_471c422daeefac7a,24
tcn_384_legacy,2,family_leak,control,1.4291436022484616,2354,,family_484de8ba061636e2,134
tcn_384_legacy,2,family_leak,control,0.7606899336697583,748,,family_a8edfe7c17d49498,142
tcn_384_legacy,2,family_leak,control,1.6614892093010134,3704,,family_fc41e434d5d7e595,413
tcn_384_legacy,2,family_leak,control,0.8140277388693973,1439,,family_309d1ff512e1e9a9,426
tcn_384_legacy,2,family_leak,control,1.3049523665711513,10437,,family_d16673229b6e8db9,273
tcn_384_legacy,2,family_leak,control,1.252020785529784,1146,,family_9e8b2eb6ec3ec445,96
tcn_384_legacy,2,family_leak,control,1.307148586662217,11034,,family_50f05ec6e42283bd,153
tcn_384_legacy,2,family_leak,control,1.3066016582637305,373,,family_341df9602a2ccf1e,649
tcn_384_legacy,2,family_leak,control,1.2238509441433485,6341,,family_352e44896c06757b,543
tcn_384_legacy,2,family_leak,control,1.2588704950393563,407,,family_0b0978005887e1a2,474
tcn_384_legacy,2,family_leak,control,1.5813253149970627,9756,,family_e0804d88b4e3c086,464
tcn_384_legacy,2,family_leak,control,1.8258160827201952,5497,,family_7136d870073b72bf,492
tcn_384_legacy,2,family_leak,control,1.626745572767729,4898,,family_90e53f43974a85ff,305
tcn_384_legacy,2,family_leak,control,0.807366323929776,8758,,family_ba0bab377b74f9bc,593
tcn_384_legacy,2,family_leak,control,1.2504048388676947,3385,,family_dd7fe974853169e3,340
tcn_384_legacy,2,family_leak,control,1.2520511145881985,14375,,family_89e820583b7bf692,521
tcn_384_legacy,2,family_leak,control,1.0490252934693627,5387,,family_c3c5b7b46ed5cca4,604
tcn_384_legacy,2,family_leak,control,1.6286474322997078,2595,,family_13478cc2fa596f00,676
tcn_384_legacy,2,family_leak,control,1.3082641671560038,2122,,family_4b791b52cdbf0c94,342
tcn_384_legacy,2,family_leak,control,1.5447343512698337,1554,,family_24beda513cb73140,190
tcn_384_legacy,2,family_leak,control,1.3128513797550305,2574,,family_bd2e09f5164640ac,355
tcn_384_legacy,2,family_leak,control,1.4022923485689587,14722,,family_d90c907b60f5db7e,227
tcn_384_legacy,2,family_leak,control,1.465720772743225,608,,family_0a1d834f1fc5ec9d,397
tcn_384_legacy,2,family_leak,control,1.2337259878442053,619,,family_bd36f067059fa430,608
tcn_384_legacy,2,family_leak,control,1.1001380742400138,10380,,family_9d3263359149060b,174
tcn_384_legacy,2,family_leak,control,1.200111985206604,96,,family_701911482f478840,164
tcn_384_legacy,2,family_leak,control,1.1155588893405088,1297,,family_a69d52c7adca6131,688
tcn_384_legacy,2,family_leak,control,1.3552054995108644,911,,family_0907d69883a983d5,125
tcn_384_legacy,2,family_leak,control,1.1164355090260505,10000,,family_6aa82ca2608dc1b1,23
tcn_384_legacy,2,family_leak,control,1.2868759273841197,7247,,family_0b7d7d5455b615a1,306
tcn_384_legacy,2,family_leak,control,0.7831328608371594,810,,family_6ff7124bfcd14a0c,545
tcn_384_legacy,2,family_leak,control,1.200639803662784,2128,,family_b8051512c4e658bb,180
tcn_384_legacy,2,family_leak,control,1.1536766581967919,1907,,family_419159423badc2ef,391
tcn_384_legacy,2,family_leak,control,1.471816745767304,7116,,family_330ff47988f3581a,291
tcn_384_legacy,2,family_leak,control,1.264506714396731,6921,,family_c2708c9ff73ceb82,660
tcn_384_legacy,2,family_leak,control,1.3648136876400006,4344,,family_ddb1afd90e017414,484
tcn_384_legacy,2,family_leak,control,1.572632559692865,4446,,family_354a6fa9839f5265,196
tcn_384_legacy,2,family_leak,control,0.7298936872462034,1647,,family_25637fe768f1ed97,602
tcn_384_legacy,2,family_leak,control,1.2786115484789384,1815,,family_c8d9a7933734de14,232
tcn_384_legacy,2,family_leak,control,1.1374644126479876,12979,,family_5dfcdbc50b497fa3,241
tcn_384_legacy,2,family_leak,control,1.7074481240537644,2723,,family_cb79ab953eb3a23e,425
tcn_384_legacy,2,family_leak,control,1.1578459556913003,4096,,family_4cbe524347d5770f,442
tcn_384_legacy,2,family_leak,control,1.2014627784688767,4361,,family_584bf061d2625f25,495
tcn_384_legacy,2,family_leak,control,1.227317452430725,251,,family_56890c17b9133ef4,506
tcn_384_legacy,2,family_leak,control,0.6562842225486581,2640,,family_205aeeeda178f7ca,644
tcn_384_legacy,2,family_leak,control,1.5893908739089966,56,,family_3179470752a6d838,18
tcn_384_legacy,2,family_leak,control,1.4875334622750505,7232,,family_7659084f070baf14,130
tcn_384_legacy,2,family_leak,control,1.3826525063981254,16261,,family_2210ee0a2c3ccbc9,396
tcn_384_legacy,2,family_leak,control,1.0010699444821995,7863,,family_d20f6f896d965906,310
tcn_384_legacy,2,family_leak,control,1.2513886249414872,1228,,family_9ba17784e54ec105,163
tcn_384_legacy,2,family_leak,control,1.2026304881547851,2684,,family_28cc6a5379f62efc,84
tcn_384_legacy,2,family_leak,control,1.5033463675267704,3596,,family_cd85f816dfda97e0,601
tcn_384_legacy,2,family_leak,control,0.93981405573303,23809,,family_6c5d60bd118ca08d,493
tcn_384_legacy,2,family_leak,control,1.1486943635176765,9452,,family_a6b3f3bba1c3ea38,611
tcn_384_legacy,2,family_leak,control,1.293401960392094,995,,family_46ccb6e3625b0d26,559
tcn_384_legacy,2,family_leak,control,1.0120387602965322,13925,,family_b6c76ee6e1fbdad4,617
tcn_384_legacy,2,family_leak,control,1.5637410900586328,8836,,family_eb5f13fb7b1698a7,433
tcn_384_legacy,2,family_leak,control,1.141274265248141,417,,family_0928b40aaefe1e43,616
tcn_384_legacy,2,family_leak,control,1.6539629697799683,51,,family_e8cb312f6947fae2,578
tcn_384_legacy,2,family_leak,control,1.3668308588716855,3890,,family_50833a4ebce7122c,103
tcn_384_legacy,2,family_leak,control,1.4358839988708496,216,,family_e52a55fe95cda992,463
tcn_384_legacy,2,family_leak,control,2.1127056290047204,17522,,family_65e575b20c174fd7,479
tcn_384_legacy,2,family_leak,control,1.3173767175935056,9258,,family_c4cc5f62a0ab31c3,276
tcn_384_legacy,2,family_leak,control,1.5725915358055331,6370,,family_a6fc375b5cc488f5,95
tcn_384_legacy,2,family_leak,control,0.60110638032417,1157,,family_6d128cd3979417a4,423
tcn_384_legacy,2,family_leak,control,0.8890945313690345,4638,,family_01bdfbf40b1dfff5,139
tcn_384_legacy,2,family_leak,control,1.3410415649414062,7458,,family_b55c602531d8b111,556
tcn_384_legacy,2,family_leak,control,1.0619637023237576,11061,,family_150827bde0e3f90f,689
tcn_384_legacy,2,family_leak,control,1.220491132071385,10400,,family_41293800444fbe3e,108
tcn_384_legacy,2,family_leak,control,1.6523737157497005,14488,,family_0ffae0bc1065eadf,60
tcn_384_legacy,2,family_leak,control,0.8068479288791873,4656,,family_483585a89e5ae17f,34
tcn_384_legacy,2,family_leak,control,1.390837779366897,815,,family_0c5e308d08929fa4,247
tcn_384_legacy,2,family_leak,control,0.9682473540306091,391,,family_07575db7931c72ea,300
tcn_384_legacy,2,family_leak,control,1.316016435623169,191,,family_efb0835b02015240,528
tcn_384_legacy,2,family_leak,control,1.363342994045377,3258,,family_94692368e418ed72,173
tcn_384_legacy,2,family_leak,control,1.0266689494961785,252,,family_46e2de939a29fd34,429
tcn_384_legacy,2,family_leak,control,1.3202515083087993,746,,family_39754d1db81a7bf4,127
tcn_384_legacy,2,family_leak,control,1.160019958004411,3212,,family_b964a57ffbddf6a6,534
tcn_384_legacy,2,family_leak,control,1.7141641932238383,17312,,family_71b144025f52e59c,140
tcn_384_legacy,2,family_leak,control,1.4701515858983758,1218,,family_4bf6d11e259630c1,532
tcn_384_legacy,2,family_leak,control,1.495513955336433,2677,,family_a164057d15ea429a,698
tcn_384_legacy,2,family_leak,control,1.5958920666869258,2414,,family_24dfe3f15bbe835d,243
tcn_384_legacy,2,family_leak,control,1.089623431770169,588,,family_cb2cf90a481fb793,606
